16:42:28.9667,Galileo,13,1,0,9,6,2,72,9786709,1431655765,1431655765,1379696640,2401330113,1215068330,2863284237,1912553472,1
16:42:29.0506,Galileo,4,1,0,9,7,2,0,9786709,1431655765,1431655765,1379696640,2401320960,42,2863296273,1631535104,1
16:42:30.9458,Galileo,4,1,0,9,7,2,0,9786709,1431655765,1431655765,1379696640,2401353728,42,2863296573,1509900288,1
16:42:37.0397,Galileo,4,1,0,9,7,2,0,52133873,2210961854,3582334082,3334373376,2337980416,42,2863293984,2046771200,1
16:42:38.9900,Galileo,13,1,0,9,6,2,73,86736787,4091543648,134815303,2448064512,2863305556,4167490602,2863293786,2143240192,1
16:42:47.0106,Galileo,13,1,0,9,6,2,73,68996352,553639461,4160977898,3892314112,2252362862,3262183594,2863287227,905920512,1
16:42:48.9554,Galileo,19,1,0,9,3,2,73,117440511,4244635650,303599497,3796123648,3107100848,3175729514,2863285140,1459568640,1
16:42:49.0461,Galileo,4,1,0,9,7,2,73,117440511,4244635650,303599497,3796123648,3107094528,42,2863295297,2659139584,1
16:43:14.9750,Galileo,13,1,0,9,6,2,47,35451522,2723842598,1413509559,1371521024,2150782100,803311850,2863296228,4148117504,1
16:43:15.0441,Galileo,4,1,0,9,7,2,0,35342318,25430460,2029018663,3027812352,2307604480,42,2863290902,3527360512,1
16:43:20.9850,Galileo,13,1,0,9,6,2,73,154989481,1006603264,134261418,2863300608,2863307329,23752490,2863288678,2566864896,1
16:43:27.9899,Galileo,27,1,0,9,1,2,73,9786709,1431655765,1431655765,1379696640,2402271531,981922026,2863295208,2780774400,1
16:43:44.9390,Galileo,13,1,0,9,6,2,73,35451522,2723842598,1413509559,1371521024,2150782097,3914560554,2863292748,4211032064,1
16:43:46.9947,Galileo,13,1,0,9,6,2,73,68996352,553639461,4160977898,3892314112,2252362960,2279391978,2863291170,2843688960,1
16:43:47.9499,Galileo,27,1,0,9,1,2,202,68999936,234886437,4227750318,4160700416,2881508424,3686596394,2863287111,1782530048,1
16:43:49.9010,Galileo,27,1,0,9,1,2,203,117440511,4244635650,303599497,3796123648,3114962924,3077999658,2863300080,3107930112,1
16:43:51.0291,Galileo,13,1,0,9,6,2,128,121434908,35657772,3754430427,4279828480,3106241798,2161829610,2863291298,2495561728,1
16:43:51.0477,Galileo,4,1,0,9,7,2,0,131919132,33560621,2680688604,2132279296,2470789120,42,2863294155,1426014208,1
16:44:46.6297,Galileo,13,1,0,9,6,2,73,68996352,553639461,4160977898,3892314112,2252363075,508623338,2863286985,2965323776,1
16:44:51.0850,Galileo,15,1,0,9,2,2,73,121434881,1431655765,1431655765,1431650304,2505400518,2161306154,2863291299,2340372480,1
16:44:56.0197,Galileo,4,1,0,9,7,2,73,9786709,1431655765,1431655765,1379696640,2403745792,42,2863286680,1652506624,1
16:45:11.1389,Galileo,27,1,0,9,1,2,233,9786709,1431655765,1431655765,1379696640,2403989077,236002447,268588741,3888070656,1
16:45:32.1491,Galileo,13,1,0,9,6,2,73,9786709,1431655765,1431655765,1379696640,2404349671,1319658666,2863288953,486490112,1
16:45:33.0489,Galileo,15,1,0,9,2,2,241,9786709,1431655765,1431655765,1379696640,2404337991,1288800618,2863292062,1153384448,1
16:45:42.0592,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2404509845,2919235626,2863294606,71254016,1
16:45:48.0487,Galileo,27,1,0,9,1,2,247,117440511,4244635650,303599497,3796123648,3130688767,1407974378,2863292918,2847883264,1
16:45:50.0018,Galileo,13,1,0,9,6,2,128,121434932,12604187,1949426949,4278370304,2825216198,2161629738,2863300558,3170844672,1
16:46:12.9133,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2405004948,3472883754,2863286526,3040821248,1
16:46:14.5771,Galileo,19,1,0,9,3,2,73,35440625,1240058315,1057693225,817938432,2316391554,2233864170,2863294530,3619635200,1
16:46:15.5694,Galileo,27,1,0,9,1,2,73,35446089,9488878,3131129242,1439023104,3073528977,496209386,2863299042,3409920000,1
16:46:17.0271,Galileo,13,1,0,9,6,2,73,68996352,553639461,4160977898,3892314112,2252362811,4105756202,2863297199,4185866240,1
16:46:18.5984,Galileo,19,1,0,9,3,2,73,117440511,4244635650,303599497,3796123648,3134632608,4075384170,2863286058,3095347200,1
16:46:51.0149,Galileo,19,1,0,9,3,2,73,121434881,1431655765,1431655765,1431650304,2505400513,23451114,2863285585,2864660480,1
16:47:31.0156,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2406271501,4247978,2863295002,1086275584,1
16:47:31.0457,Galileo,13,1,0,9,6,2,3,9786709,1431655765,1431655765,1379696640,2406279191,62976938,2863297999,1086275584,1
16:47:39.0379,Galileo,19,1,0,9,3,2,191,86736787,4091575935,2684952135,3077210112,2863305544,3213462890,2863284687,1023361024,1
16:47:43.0064,Galileo,13,1,0,9,6,2,73,9786709,1431655765,1431655765,1379696640,2406479464,2654994474,2863288411,2642362368,1
16:47:49.0190,Galileo,19,1,0,9,3,2,176,117440511,4244635650,303599497,3796123648,3146420163,2964299946,2863289196,952057856,1
16:47:49.0456,Galileo,13,1,0,9,6,2,73,117440511,4244635650,303599497,3796123648,3146418550,2572674346,2863296394,3934208000,1
16:47:53.9558,Galileo,27,1,0,9,1,2,0,137367392,25168554,2863311530,2863300608,2863308424,1461108714,2863288736,587153408,1
16:47:55.0270,Galileo,19,1,0,9,3,2,51,9786709,1431655765,1431655765,1379696640,2406670416,867634282,2863299369,33505280,1
16:47:55.0467,Galileo,13,1,0,9,6,2,40,9786709,1431655765,1431655765,1379696640,2406677712,680733290,2863299072,1547649024,1
16:48:01.9689,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2406770287,2213606122,2863296613,1811890176,1
16:48:15.0453,Galileo,4,1,0,9,7,2,73,35342318,25430460,2029018663,3027812352,2307604480,42,2863290902,3527360512,1
16:49:33.0510,Galileo,4,1,0,9,7,2,0,9786709,1431655765,1431655765,1379696640,2408267776,42,2863285858,4135534592,1
16:49:33.0629,Galileo,13,1,0,9,6,2,56,9786709,1431655765,1431655765,1379696640,2408409538,942457642,2863289090,280969216,1
16:49:41.0481,Galileo,19,1,0,9,3,2,187,35440625,1240058315,1057693225,817938432,2316391607,3146047210,2863300267,2596225024,1
16:49:45.0505,Galileo,4,1,0,9,7,2,0,35342318,25430460,2029018663,3027812352,2307604480,42,2863290902,3527360512,1
16:49:45.0617,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2408636432,531746090,2863292775,1417625600,1
16:49:55.0446,Galileo,27,1,0,9,1,2,135,52232178,411535553,1292261442,3221323776,2988110118,2760700266,2863290429,3523166208,1
16:50:09.0504,Galileo,4,1,0,9,7,2,0,86736787,4091575999,2684952135,3391782912,2863300608,42,2863299318,339689472,1
16:50:09.0628,Galileo,13,1,0,9,6,2,73,171397711,3836050943,771743999,4294950912,3221213804,3767174698,2863299388,3716104192,1
16:50:23.0484,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2409168815,2772693226,2863297650,25116672,1
16:50:27.9999,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2409198584,759239274,2863299655,1728004096,1
16:50:29.0543,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2409251224,2455125034,2863293431,897531904,1
16:50:34.0003,Galileo,19,1,0,9,3,2,79,69014527,4060099366,537122397,3489693696,2768262595,1326766058,2863289571,2164211712,1
16:50:47.0535,Galileo,15,1,0,9,2,2,73,122483713,1431655765,1431655765,1431650304,2505407745,21651626,2863299240,746536960,1
16:50:52.0005,Galileo,19,1,0,9,3,2,235,138761557,1431308970,2863311530,2863300608,2863308491,3956080618,2863286447,2210349056,1
16:50:53.0547,Galileo,15,1,0,9,2,2,118,9786709,1431655765,1431655765,1379696640,2409648352,1837531370,2863295280,4160700416,1
16:50:57.9952,Galileo,27,1,0,9,1,2,118,9786709,1431655765,1431655765,1379696640,2409651341,1829142762,2863293054,1426014208,1
16:50:57.9996,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2409691344,2209818090,2863294495,2420064256,1
16:50:59.0534,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2409721220,2213597610,2863300359,2839494656,1
16:51:02.0087,Galileo,19,1,0,9,3,2,73,18680200,3978831914,1224951,2852438016,2933256392,1087259754,2863286860,4198449152,1
16:51:05.0533,Galileo,1,1,0,9,5,2,73,52248561,4261910145,2210811266,2776743936,2887446804,1868970282,2863288484,280969216,1
16:51:07.0552,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2409875153,3340315562,2863299935,2755608576,1
16:51:11.0500,Galileo,21,1,0,9,0,2,0,172447007,3837060095,1476362495,4294950912,3221223773,2283439722,2863292889,377438208,1
16:51:23.9985,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2410203665,1078137386,2863297969,3128901632,1
16:51:31.0473,Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1379696640,2410375389,1481543530,2863287038,2776580096,1
16:51:41.9983,Galileo,4,1,0,9,7,2,0,9786709,1431655765,1431655765,1379696640,2410397696,42,2863295660,3615440896,1
16:51:43.0579,Galileo,19,1,0,9,3,2,165,35457009,1205144011,1063607848,2983723008,2316391601,2781230122,2863292042,2868854784,1
16:52:07.0051,Galileo,19,1,0,9,3,2,73,52248561,2903011582,4224096130,784236544,2677735221,1511450858,2863289874,3992928256,1
16:52:09.9393,Galileo,15,1,0,9,2,2,0,86736787,4091544481,597575,3643441152,2863308663,2032608362,2863300090,683622400,1
16:52:15.0185,Galileo,19,1,0,9,3,2,73,35457009,1205144011,1063607848,2983723008,2316391596,4215059178,2863295163,1828667392,1
16:52:16.9479,Galileo,4,1,0,9,7,2,73,68895744,805314341,200824715,1342128128,2961195008,42,2863288664,146751488,1
16:52:25.0181,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2411096001,850456490,2863286572,335495168,1
16:52:58.9587,Galileo,19,1,0,9,3,2,97,9786709,1431655765,1431655765,1379696640,2411657854,1631740650,2863291829,3086958592,1
16:53:08.9975,Galileo,19,1,0,9,3,2,83,86736787,4091575935,2684952135,3769270272,2863316213,1395389546,2863294789,2516533248,1
16:53:09.0504,Galileo,1,1,0,9,5,2,83,86736787,4091543648,403250759,3769270272,2863305781,1395389546,2863289177,3640606720,1
16:53:17.0395,Galileo,19,1,0,9,3,2,100,69014527,4060099366,537122397,3489693696,2768262453,1679637162,2863285609,2147434496,1
16:53:24.9582,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2412080321,1034737130,2863297627,2348761088,1
16:53:26.9956,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2412104760,876933418,2863288172,2839494656,1
16:53:28.9435,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2412144876,4170776810,2863293519,3380559872,1
16:53:31.9947,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2412169747,3347132650,2863297126,2516533248,1
16:53:39.4157,Galileo,19,1,0,9,3,2,1,122483716,27283439,3086727841,2132869120,2593475393,22142314,2863294953,4194254848,1
16:53:51.0515,Galileo,1,1,0,9,5,2,1,122483716,27283439,3086727841,2132869120,2593488129,22439274,2863291097,1610563584,1
16:53:51.0640,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2412869284,3749707818,2863294684,4294918144,1
16:54:13.0435,Galileo,19,1,0,9,3,2,73,35457009,1205144011,1063607848,2983723008,2316391602,2353229994,2863287810,3086958592,1
16:54:15.0459,Galileo,4,1,0,9,7,2,0,35342318,25430460,2029018663,3027812352,2307604480,42,2863290902,3527360512,1
16:54:15.0502,Galileo,1,1,0,9,5,2,94,35462480,2513996271,3895901947,1203486720,3049411712,1584913962,2863288539,3854516224,1
16:54:15.0584,Galileo,19,1,0,9,3,2,73,117440511,4244635650,303599497,3796123648,3197547176,3784065578,2863293258,3409920000,1
16:54:19.0464,Galileo,1,1,0,9,5,2,192,117440511,4244635650,303599497,3796123648,3197546624,3234268906,2863285992,1417625600,1
16:54:19.0594,Galileo,19,1,0,9,3,2,73,52248561,2903011582,4224096130,784236544,2677725622,2675498602,2863292086,822034432,1
16:54:37.0467,Galileo,1,1,0,9,5,2,82,9786709,1431655765,1431655765,1379696640,2413583574,1388855530,2863297578,444547072,1
16:54:57.0642,Galileo,19,1,0,9,3,2,144,9786709,1431655765,1431655765,1379696640,2413807329,2429349994,2863288588,335495168,1
16:55:11.0542,Galileo,19,1,0,9,3,2,73,117440511,4244635650,303599497,3796123648,3205400731,3114124970,2863292235,1082081280,1
16:55:19.0422,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2414037057,346326186,2863295731,1216299008,1
16:55:25.0460,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2414176658,1285770410,2863295120,3531554816,1
16:55:34.0010,Galileo,15,1,0,9,2,2,73,35467906,2201242150,946712823,1459765248,3219805328,3333499754,2863288320,29310976,1
16:55:46.0000,Galileo,19,1,0,9,3,2,73,122483740,35657772,4224192475,4279844864,2838846913,22706282,2863291464,1346322432,1
16:55:51.0507,Galileo,19,1,0,9,3,2,73,35457009,1205144011,1063607848,2983723008,2316391564,3375994346,2863294401,3464445952,1
16:56:15.0513,Galileo,4,1,0,9,7,2,73,117440511,4244635650,303599497,3796123648,3213262848,42,2863296156,1992245248,1
16:56:19.0560,Galileo,15,1,0,9,2,2,73,117440511,4244635650,303599497,3796123648,3213275829,550135978,2863298104,3112124416,1
16:56:20.0086,Galileo,19,1,0,9,3,2,73,156038301,3624667903,4027711728,438681600,2817251910,20404074,2863295114,2839494656,1
16:56:21.0500,Galileo,19,1,0,9,3,2,73,172095743,3827107862,671072511,4294950912,3221223796,1103904874,2863294153,1220493312,1
16:56:23.0513,Galileo,1,1,0,9,5,2,73,9786709,1431655765,1431655765,1379696640,2415118897,3309373354,2863296600,2625585152,1
16:56:31.0567,Galileo,13,1,0,9,6,2,73,18680200,831424578,2584348,2852438016,2372007430,2970009450,2863286279,3472834560,1
16:56:35.0482,Galileo,1,1,0,9,5,2,73,18680200,296285461,2482549,2852438016,2844718273,826720106,2863285373,985612288,1
16:56:35.0634,Galileo,20,1,0,9,4,2,73,1059323412,2409853676,1295732612,3703242752,2471416801,925811923,3036159361,4015341568,1
16:56:49.0497,Galileo,13,1,0,9,6,2,73,9786709,1431655765,1431655765,1379696640,2415575762,2204266,2863292959,2629779456,1
16:56:59.0483,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2415619482,3304144490,2863290079,461324288,1
16:57:01.0468,Galileo,27,1,0,9,1,2,73,52248562,424117377,1036408322,3267461120,2681927403,1023923177,2720744954,2583642112,1
16:57:08.0023,Galileo,20,1,0,9,4,2,55,1059323956,2409853676,1295732612,3703242752,2471416801,925811923,3036159785,1645559808,1
16:57:23.0517,Galileo,20,1,0,9,4,2,55,1059324148,2409853676,1295732612,3703242752,2471416801,925811923,3036163723,4107616256,1
16:57:35.0503,Galileo,1,1,0,9,5,2,49,18680200,296285461,2482549,2852438016,2844712193,826980266,2863285016,3690938368,1
16:57:35.0642,Galileo,19,1,0,9,3,2,187,9786709,1431655765,1431655765,1379696640,2416305298,3141533738,2863297305,2025799680,1
16:57:43.0463,Galileo,1,1,0,9,5,2,187,9786709,1431655765,1431655765,1379696640,2416309842,3141533738,2863290194,20922368,1
16:57:43.0630,Galileo,27,1,0,9,1,2,73,9786709,1431655765,1431655765,1379696640,2416305298,3141533738,2863297305,2025799680,1
16:57:44.0014,Galileo,19,1,0,9,3,2,158,35457009,1205144011,1063607848,2983723008,2316391573,2661242282,2863299583,3955179520,1
16:57:45.0502,Galileo,15,1,0,9,2,2,240,35467906,2201242150,946712823,1459765248,3219805364,3649019114,2863292332,4085202944,1
16:57:46.0000,Galileo,20,1,0,9,4,2,55,1059324340,2409853676,1295732612,3703242752,2471416801,925811923,3036159487,1901412352,1
16:57:47.0509,Galileo,19,1,0,9,3,2,10,117440511,4244635650,303599497,3796140032,2151318779,181608746,2863288982,3300868096,1
16:57:49.0474,Galileo,1,1,0,9,5,2,121,117440511,4244635650,303599497,3796140032,2151319911,2035649258,2863287287,2067742720,1
16:57:49.0635,Galileo,19,1,0,9,3,2,1,122483764,12604187,1949426949,2130903040,2566212417,24501738,2863289909,3200204800,1
16:57:51.0482,Galileo,20,1,0,9,4,2,55,1059324404,2409853676,1295732612,3703242752,2471416801,925811923,3036155233,51724288,1
16:57:51.0558,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2416625941,384605610,2863289882,1774141440,1
16:58:03.0513,Galileo,19,1,0,9,3,2,57,9786709,1431655765,1431655765,1379696640,2417129170,957401130,2863291021,1254047744,1
16:58:33.0511,Galileo,1,1,0,9,5,2,108,9786709,1431655765,1431655765,1379696640,2417125783,1824259050,2863294148,3623829504,1
16:58:33.0623,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2417288464,2835349546,2863292084,352272384,1
16:58:43.0481,Galileo,27,1,0,9,1,2,73,9786709,1431655765,1431655765,1379696640,2417739510,2678852202,2863288643,1866416128,1
16:59:11.9984,Galileo,13,1,0,9,6,2,73,35467906,2683505190,1414410679,1047969792,2150192269,3796864362,2863295104,243220480,1
16:59:15.0472,Galileo,15,1,0,9,2,2,73,156038229,1431655765,1426107050,2863300608,2863302598,2165547882,2863289546,2415869952,1
16:59:22.0043,Galileo,13,1,0,9,6,2,3,9786709,1431655765,1431655765,1379696640,2418035252,56980906,2863297865,2701082624,1
16:59:29.0474,Galileo,1,1,0,9,5,2,72,9786709,1431655765,1431655765,1379696640,2418045911,1217166954,2863296662,2155823104,1
16:59:29.0635,Galileo,19,1,0,9,3,2,129,122483788,31466978,2413203426,4281253888,2458213830,2165464490,2863287793,2134851584,1
16:59:51.0533,Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1379696640,2418526714,4000626666,2863296330,1052721152,1
16:59:59.9974,Galileo,15,1,0,9,2,2,195,9786709,1431655765,1431655765,1379696640,2418566743,2213611690,2863296799,239026176,1
17:00:02.0012,Galileo,15,1,0,9,2,2,73,9786709,1431655765,1431655765,1379696640,2418592034,47590442,2863290291,4156506112,1
17:00:04.0049,Galileo,19,1,0,9,3,2,181,52248561,2903011582,4224096130,784236544,2677735230,3039814890,2863298788,3498000384,1
17:00:07.0491,Galileo,1,1,0,9,5,2,181,52248561,4261910145,2210811266,2776743936,2887448190,3039814862,694377669,3380559872,1
17:00:07.0636,Galileo,19,1,0,9,3,2,73,86736787,4091575935,2684952136,355106816,2863305728,2317158186,2863286352,75448320,1
17:00:09.0537,Galileo,15,1,0,9,2,2,73,117440511,4244635650,303599497,3796140032,2170991293,2550493802,2863294942,1950302208,1
17:00:20.0014,Galileo,13,1,0,9,6,2,73,156038229,1431655765,1428816128,537296896,2818377670,19533994,2863287242,1614757888,1
17:00:21.0454,Galileo,20,1,0,9,4,2,73,1059326804,2409853676,1295732612,3703242752,2471416801,925811923,3036154163,2530557952,1
17:00:21.0535,Galileo,15,1,0,9,2,2,73,156038229,1431655765,1428816128,537296896,2818378568,1086874602,2863286108,226443264,1
17:00:22.0045,Galileo,1,1,0,9,5,2,73,9786709,1431655765,1431655765,1379696640,2418952257,619250218,2863293044,960446464,1
17:00:25.0594,Galileo,20,1,0,9,4,2,73,1059327028,2409853676,1295732612,3703242752,2471416801,925811923,3036154265,4162142208,1
17:00:35.0514,Galileo,13,1,0,9,6,2,81,139810133,1431308970,2863311530,2863300608,2863304614,1368522730,2863291249,2650750976,1
17:00:53.0455,Galileo,1,1,0,9,5,2,91,139810133,1431308970,2863311530,2863300608,2863308477,1538588650,2863298721,1941913600,1
17:00:53.0631,Galileo,19,1,0,9,3,2,73,86736787,4091575935,2684952136,480935936,2863316164,3019352298,2863288899,3334422528,1
17:01:09.0486,Galileo,1,1,0,9,5,2,179,86736787,4091543648,403250760,480935936,2863305732,3019352298,2863294559,2344566784,1
17:01:09.0633,Galileo,13,1,0,9,6,2,73,9786709,1431655765,1431655765,1379696640,2419705218,345435392,4055924617,4278140928,1
17:01:11.0483,Galileo,1,1,0,9,5,2,20,9786709,1431655765,1431655765,1379696640,2419706882,345435434,2863290321,2302623744,1
17:01:11.0706,Galileo,19,1,0,9,3,2,73,35473393,1170213323,1069456936,198279168,2316326056,2443307498,2863295267,1463762944,1
17:01:15.0553,Galileo,19,1,0,9,3,2,38,117440511,4244635650,303599497,3796140032,2178855055,643213866,2863295827,2361344000,1
17:01:19.0523,Galileo,4,1,0,9,7,2,230,117440511,4244635650,303599497,3796140032,2178843872,3863071082,2863286462,2604613632,1
17:01:19.0668,Galileo,21,1,0,9,0,2,169,117440511,4244635650,303599497,3796140032,2178842624,42,2863299198,2516533248,1
17:01:20.0071,Galileo,19,1,0,9,3,2,0,157087061,1431655765,1429209232,1512620032,2314897353,15846378,2863295548,142557184,1
17:01:21.0552,Galileo,4,1,0,9,7,2,201,9786709,1431655765,1431655765,1379696640,2419941376,3372285098,2863298450,3665772544,1
17:01:25.0632,Galileo,19,1,0,9,3,2,73,9786709,1431655765,1431655765,1379696640,2420203919,3198759402,2863299747,2315206656,1
17:01:41.0486,Galileo,13,1,0,9,6,2,73,9786709,1431655765,1431655765,1379696640,2420237621,2894069802,2863298377,1094664192,1
17:01:43.0477,Galileo,19,1,0,9,3,2,3,9786709,1431655765,1431655765,1379696640,2420432912,61002986,2863290196,2973712384,1
17:01:55.0471,Galileo,4,1,0,9,7,2,2,9786709,1431655765,1431655765,1379696640,2420434832,46116138,2863284865,1589592064,1
17:01:55.0535,Galileo,1,1,0,9,5,2,12,9786709,1431655765,1431655765,1379696640,2420440272,210041642,2863289140,2986295296,1
17:01:55.0576,Galileo,1,1,0,9,5,2,73,9786709,1431655765,1431655765,1379696640,2420461807,617152746,2863287229,356466688,1
17:01:57.0552,Galileo,20,1,0,9,4,2,73,1059328788,2409853676,1295732612,3703242752,2471416801,925811923,3036165324,3499442176,1
17:02:25.0559,Galileo,1,1,0,9,5,2,73,9786709,1431655765,1431655765,1379696640,2420927681,481137514,2863289894,1954496512,1
